Team #,Wins,Losses,Ties,CS,OCS,PD
1018,4,4,0,14,69,+33
1019,4,4,0,13,62,-35
1038,1,7,0,16,52,-122
1041,0,8,0,13,57,-84
1118,4,4,0,19,50,+27
1135,6,2,0,19,64,+30
1146,7,1,0,13,74,+66
1147,3,5,0,15,60,+37
1153,7,1,0,16,79,+56
1154,3,5,0,20,66,-37
1207,2,6,0,11,58,-41
1228,6,2,0,21,72,+43
1229,4,4,0,23,61,-13
1230,5,3,0,19,66,+33
1328,2,6,0,20,55,-24
1329,2,6,0,16,58,-75
1354,7,1,0,12,83,+92
1356,6,2,0,12,67,+41
1369,6,2,0,17,73,+42
1371,3,5,0,14,68,-25
1442,3,5,0,9,57,-23
1468,3,5,0,20,57,-21
