Team #,Wins,Losses,Ties,CS,OCS,PD
1012,3,5,0,19,57,-34
1035,6,2,0,18,67,+50
1036,5,3,0,17,69,+29
1125,5,3,0,15,72,+9
1200,3,5,0,19,61,-23
1201,2,6,0,12,66,-72
1260,6,2,0,18,71,+40
1261,3,5,0,18,60,-3
1282,5,3,0,18,70,+61
1283,5,3,0,16,63,-58
1289,3,5,0,19,72,-18
1383,4,4,0,12,67,+26
1483,4,4,0,16,56,+38
1484,4,4,0,17,63,+27
1486,4,4,0,12,69,-66
1489,2,6,0,16,49,-55
1567,2,6,0,17,68,+58
1568,5,3,0,15,70,+62
1569,8,0,0,17,57,-8
1626,4,4,0,16,49,-273
1659,0,8,0,8,67,+58
