Team #,Wins,Losses,Ties,CS,OCS,PD
1026,2,4,0,20.5,59,-46
1027,0,6,0,19,55.5,-32
1060,2,6,0,17.5,58.5,+41
1114,1,6,1,20.5,67,+18
1124,5,3,0,12.5,59.5,+8
1146,4,4,0,14,62.5,-11
1147,5,3,0,12.5,73,+89
1182,3,4,1,15.5,65,+16
1238,8,0,0,14.5,72,-31
1239,5,2,1,16.5,64.5,+34
1307,3,5,0,17,66,-6
1450,5,3,0,17,57,-69
1451,3,3,2,16,63.5,+30
1457,2,6,0,19.5,57,-57
1564,5,3,0,13,69.5,+81
1565,2,6,0,16.5,55,-100
1566,7,1,0,18,70,+32
1608,1,7,0,18.5,46.5,-16
1618,6,1,1,8,66,+44
