Team #,Wins,Losses,Ties,CS,OCS,PD
1110,6,2,0,18.5,68.5,+51
1111,4,3,1,12,70,+83
1121,5,3,0,20,64,+22
1211,4,3,1,20,61,+17
1212,3,5,0,16.5,53,-23
1266,4,4,0,15.5,66.5,+4
1267,3,5,0,15,72,-16
1280,8,0,0,15,81.5,+62
1328,7,0,1,14.5,72.5,+54
1330,2,5,1,17.5,61.5,+6
1356,2,6,0,9,60,-43
1427,2,6,0,16,61,-111
1498,3,5,0,9,69.5,-5
1524,6,2,0,20,61.5,+50
1527,4,4,0,14.5,64,+28
1532,6,2,0,17.5,70.5,+1
1543,3,5,0,21.5,53.5,+2
1545,1,7,0,20,54.5,-119
1549,5,3,0,16,67.5,+47
1675,0,8,0,12,47.5,-110
