Team #,Wins,Losses,Ties,CS,OCS,PD
1032,7,1,0,18,75.5,+41
1033,2,5,1,12.5,76,-16
1047,7,1,0,13,70.5,+81
1048,5,3,0,18.5,54,+21
1072,3,4,1,10,75.5,-33
1159,4,4,0,18,65,+44
1164,4,4,0,19,56.5,+79
1183,6,2,0,13,72.5,+1
1188,4,4,0,20.5,56.5,0
1385,3,5,0,17.5,54,-26
1386,2,6,0,17.5,47.5,-129
1483,0,8,0,15.5,73,+4
1503,6,2,0,19.5,53.5,-1
1504,4,4,0,18,68,+27
1580,4,4,0,20,55.5,-51
1582,2,5,1,19.5,47,-165
1583,0,8,0,13,71.5,+20
1656,6,2,0,13.5,63.5,-110
1689,2,6,0,6,75.5,+79
